Zipcode,Total,White,Black,Asian,Multi,Other,Median_Income,Mean_Income
12577,1298,0.911402157,0.070107858,0,0.018489985,0,92167,102316
12578,2713,0.984150387,0.007003317,0.008109104,0,0.000737191,92375,102311
12580,4489,0.909333927,0.05435509,0.002895968,0.03029628,0.003118735,77394,106330
12581,2159,0.892542844,0.030106531,0,0.041222788,0.036127837,67992,95515
12582,6245,0.713370697,0.169095276,0.00672538,0.036349079,0.074459568,97941,113001
12583,2443,0.916905444,0.004502661,0.013098649,0.029881293,0.035611953,53036,70942
12585,953,0.973767051,0.009443861,0,0.016789087,0,96829,106340
12586,12705,0.819205037,0.060291224,0.007870917,0.022274695,0.090358127,64308,76682
12589,18031,0.848815928,0.092451888,0.008429926,0.023736898,0.02656536,77500,91369
12590,34962,0.754905326,0.068560151,0.077541331,0.026657514,0.072335679,78573,92235
12592,1282,0.82449298,0.127145086,0.031201248,0.017160686,0,59000,71825
12594,4427,0.816580077,0.11113621,0.011746103,0.037723063,0.022814547,76190,84438
12601,42522,0.590282677,0.250999483,0.029255444,0.046634683,0.082827713,42411,61003
12603,43802,0.758732478,0.129491804,0.054129948,0.023446418,0.034199352,80250,91046
12604,774,0.746770026,0.07881137,0.11498708,0.0374677,0.021963824,N/A,N/A
12701,10792,0.570607858,0.268995552,0.009358784,0.065789474,0.085248332,27702,39630
12719,1263,0.906571655,0.076009501,0,0.006334125,0.011084719,59485,86698
12720,231,1,0,0,0,0,78538,79515
12721,5818,0.869542798,0.06497078,0.009969062,0.026641458,0.028875902,56964,71193
12722,150,1,0,0,0,0,22292,62684
12723,2196,0.882058288,0.049635701,0.005919854,0.036885246,0.025500911,58102,65140
12724,330,1,0,0,0,0,62170,70521
12725,189,1,0,0,0,0,49375,68196
12726,1175,0.88,0.022978723,0.01106383,0.02893617,0.057021277,58208,73958
12729,2155,0.948027842,0,0,0.032482599,0.019489559,55417,69853
12732,619,0.901453958,0.04361874,0.050080775,0,0.004846527,39625,66706
12733,1447,0.680718728,0.203870076,0.00414651,0.036627505,0.07463718,43523,48703
12734,754,0.956233422,0,0.023872679,0,0.019893899,29779,53032
12736,161,1,0,0,0,0,38750,47696
12737,2169,0.912863071,0.017519594,0.047948363,0,0.021668972,56154,64234
12738,725,0.933793103,0.020689655,0,0.045517241,0,74261,109486
12740,1603,0.995009357,0.00062383,0,0.004366812,0,56411,63487
12741,360,0.983333333,0.016666667,0,0,0,64688,60648
12742,321,0.439252336,0,0.00623053,0,0.554517134,59271,54186
12743,376,0.946808511,0,0.053191489,0,0,49861,59266
12745,127,1,0,0,0,0,50500,57820
12746,1326,0.85520362,0.064856712,0.018853695,0.061085973,0,59681,81232
12747,1523,0.657255417,0.174655286,0.043992121,0.017728168,0.106369009,47470,56843
12748,1734,0.952710496,0.008073818,0,0.034025375,0.005190311,52375,80446
12749,189,1,0,0,0,0,37120,46664
12750,72,1,0,0,0,0,37857,68276
12751,1083,0.871652816,0.101569714,0,0,0.02677747,32083,50182
12752,139,0.978417266,0.021582734,0,0,0,52292,61223
12754,7728,0.800595238,0.066381988,0.021350932,0.031573499,0.080098344,36313,59016
12758,4303,0.899140135,0.045084825,0.005345108,0.034162212,0.01626772,50560,69661
12759,2033,0.69847516,0.120019675,0.113625184,0.003935071,0.063944909,37902,45209
12760,657,0.95738204,0.02283105,0,0.01978691,0,42083,85199
12762,244,1,0,0,0,0,51932,65469
12763,726,0.94214876,0.020661157,0,0,0.037190083,60368,71514
12764,1688,0.859597156,0.072867299,0,0.065165877,0.002369668,52604,68155
12765,806,1,0,0,0,0,57188,77194
12766,477,1,0,0,0,0,56818,65481
12767,108,1,0,0,0,0,93056,83797
12768,708,0.961864407,0.038135593,0,0,0,32852,41871
12769,142,1,0,0,0,0,48750,52183
12770,260,1,0,0,0,0,49886,79492
12771,14263,0.80067307,0.070111477,0.024328683,0.076281287,0.028605483,42797,59748
12775,2195,0.866514806,0.064692483,0.048747153,0.012300683,0.007744875,81274,94333
12776,2095,0.982816229,0.006205251,0,0.009546539,0.001431981,51429,58339
12777,827,0.991535671,0.00241838,0.00362757,0.00241838,0,70156,89523
12778,230,0.691304348,0.308695652,0,0,0,30045,48248
12779,1907,0.540115364,0.140534872,0.017829051,0.067121133,0.23439958,41840,63450
12780,2066,0.870764763,0.057599226,0,0.027105518,0.044530494,41952,50506
12781,374,1,0,0,0,0,58409,51425
12783,2247,0.83400089,0.058299955,0.011125946,0.056519804,0.040053405,51121,55901
12784,100,1,0,0,0,0,46339,46228
12785,1056,0.973484848,0.006628788,0,0.019886364,0,47953,61378
12786,664,0.855421687,0.004518072,0,0.024096386,0.115963855,49250,57441
12787,432,0.94212963,0,0.05787037,0,0,55385,76176
12788,3548,0.655580609,0.176719278,0.027057497,0.0656708,0.074971815,46111,63200
12789,1887,0.776894542,0.096979332,0.025437202,0.031796502,0.068892422,51827,57721
12790,4517,0.926499889,0.016825327,0.009740979,0.024795218,0.022138588,50393,63638
12791,762,0.992125984,0,0,0.007874016,0,45815,60838
12792,348,0.959770115,0,0.014367816,0.025862069,0,40739,55474
12801,14652,0.95980071,0.016789517,0.006756757,0.008667759,0.007985258,45538,60602
12803,7983,0.968182388,0.020543655,0.001753727,0.007766504,0.001753727,58083,64761
12804,26308,0.959974152,0.009540824,0.012619735,0.012543713,0.005321575,60152,77439
12808,381,1,0,0,0,0,66058,76082
12809,3512,0.969248292,0.004840547,0.018223235,0.007687927,0,61168,72425
12810,563,0.985790409,0,0.005328597,0.008880995,0,58333,63796
12811,182,1,0,0,0,0,35536,38249
12812,140,1,0,0,0,0,63750,83531
12814,1571,0.940802037,0.051559516,0.007638447,0,0,56375,64150
12815,958,0.864300626,0.011482255,0,0.106471816,0.017745303,52083,69428
12816,4518,0.983621071,0.001770695,0.004869411,0.007304117,0.002434706,50365,59732
12817,2198,0.998635123,0,0,0.000909918,0.000454959,53690,65704
12819,350,0.994285714,0,0.005714286,0,0,45000,49122
12821,2160,0.37037037,0.481944444,0.018518519,0.071759259,0.057407407,29728,36251
12822,6197,0.940616427,0.030175892,0.001613684,0.018395998,0.009197999,50617,58465
12823,187,1,0,0,0,0,21375,40751
12824,929,0.986006459,0.011840689,0,0,0.002152853,66429,81546
12827,3877,0.976270312,0.005932422,0.001547588,0.013670364,0.002579314,58893,62817
12828,9664,0.972889073,0.013969371,0,0.013141556,0,54253,65542
12831,17644,0.943776921,0.028281569,0.012355475,0.006347767,0.009238268,71393,88170
12832,6603,0.978494624,0.004543389,0.009541118,0.007420869,0,45162,54590
12833,4172,0.929290508,0.01653883,0.018216683,0.032118888,0.003835091,62056,92251
12834,6566,0.978221139,0.003959793,0.009290283,0.008528785,0,60913,68279
12835,2381,0.976060479,0.005039899,0.00251995,0.009239815,0.007139857,50662,57457
12836,689,0.965166909,0,0.01161103,0.023222061,0,54625,59040
12837,1004,0.969123506,0.011952191,0,0.017928287,0.000996016,42721,56308
12838,562,0.998220641,0,0,0.001779359,0,69167,74279
12839,13537,0.962251607,0.00458004,0.000295486,0.011671715,0.021201152,44449,57673
12841,118,1,0,0,0,0,22039,62590
12842,1134,0.959435626,0.001763668,0.001763668,0.037037037,0,46563,52760
12843,456,1,0,0,0,0,55395,60459
12844,263,0.958174905,0.022813688,0,0.007604563,0.011406844,75900,120994
12845,4955,0.96851665,0.008678103,0.001816347,0.016145308,0.004843592,70341,84572
12846,3295,0.991198786,0.005159332,0.003641882,0,0,73125,74251
12847,551,0.969147005,0.005444646,0.001814882,0.003629764,0.019963702,58906,80895
12849,570,1,0,0,0,0,70594,78583
12850,3019,0.96753892,0.001324942,0,0.030142431,0.000993707,75337,80962
12851,191,0.97382199,0,0.005235602,0.010471204,0.010471204,39250,61727
12852,471,0.997876858,0,0,0,0.002123142,50417,57379
12853,1443,0.997227997,0,0.002772003,0,0,41563,47560
12855,130,1,0,0,0,0,51250,59613
12856,73,1,0,0,0,0,46484,75428
12857,497,0.993963783,0.006036217,0,0,0,47411,58638
12858,51,1,0,0,0,0,62500,136585
12859,2339,0.985891407,0,0,0.014108593,0,59886,76035
12860,980,0.940816327,0.010204082,0.026530612,0.01122449,0.01122449,46500,57766
12861,658,0.998480243,0,0,0,0.001519757,55288,78998
12862,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12863,644,1,0,0,0,0,63229,65741
12864,71,1,0,0,0,0,N/A,N/A
12865,3596,0.963570634,0.011401557,0.010845384,0.011401557,0.002780868,53250,69366
12866,36864,0.937472873,0.018066406,0.017089844,0.024522569,0.002848307,67979,87682
12870,1423,0.895291637,0.007027407,0.086437105,0.005621926,0.005621926,53616,60175
12871,4235,0.954663518,0.025974026,0.003069658,0.01133412,0.004958678,61301,77994
12872,69,0.985507246,0,0,0.014492754,0,N/A,N/A
12873,670,1,0,0,0,0,41786,50590
12874,167,0.94011976,0.011976048,0,0.047904192,0,95250,99387
12878,881,0.968217934,0,0.012485812,0.019296254,0,47679,54713
12883,5025,0.910248756,0.017114428,0.003383085,0.049950249,0.019303483,42083,61157
12884,347,0.974063401,0.025936599,0,0,0,41827,50292
12885,4627,0.966717095,0.005403069,0,0.002593473,0.025286363,49533,63188
12886,242,0.987603306,0,0,0.012396694,0,52679,55973
12887,5567,0.877133106,0.09664092,0,0.009520388,0.016705586,45098,52969
12901,33137,0.931526692,0.027099617,0.014153363,0.016537405,0.010682922,43010,58190
12903,1118,0.96332737,0,0.018783542,0.017889088,0,51681,63768
12910,2273,0.83150022,0.130224373,0.002639683,0.00791905,0.027716674,57159,66696
12911,23,1,0,0,0,0,N/A,N/A
12912,2140,0.993925234,0.004205607,0,0.001869159,0,50880,58451
12913,1228,0.950325733,0.004885993,0,0.043973941,0.000814332,53643,63628
12914,932,0.659871245,0.030042918,0.013948498,0.068669528,0.227467811,41250,51942
12916,2225,0.974831461,0.002247191,0,0.009438202,0.013483146,44063,64398
12917,1187,0.964616681,0,0.01516428,0.01347936,0.00673968,50972,67146
12918,2320,0.974568966,0.001293103,0.007758621,0.008189655,0.008189655,54078,59749
12919,2883,0.949011446,0.001040583,0.001040583,0.045438779,0.003468609,50807,54217
12920,2797,0.912048624,0.056489095,0.004647837,0.013943511,0.012870933,47931,59607
12921,2441,0.979106923,0.004096682,0.006964359,0,0.009832036,60833,76158
12922,40,0.725,0,0.275,0,0,54135,57280
12923,604,0.98013245,0.001655629,0,0.008278146,0.009933775,43021,52962
12924,133,1,0,0,0,0,47656,46497
12926,1754,0.976054732,0.008551881,0.001710376,0.001140251,0.012542759,46284,62104
12927,230,1,0,0,0,0,55227,67363
12928,2083,0.921267403,0.003840614,0.061929909,0.012962074,0,46081,59891
12929,3930,0.469974555,0.442239186,0.004834606,0.004580153,0.078371501,44712,49967
12930,830,0.978313253,0.001204819,0,0.015662651,0.004819277,45903,60569
12932,1308,0.93883792,0.013761468,0.006116208,0.036697248,0.004587156,45402,58658
12933,13,1,0,0,0,0,N/A,N/A
12934,1117,0.976723366,0,0.017009848,0.006266786,0,35500,51380
12935,1583,0.915982312,0.053063803,0.001895136,0.004421984,0.024636766,43843,66815
12936,708,0.926553672,0.004237288,0.052259887,0.016949153,0,57639,76833
12937,1599,0.732958099,0.0068793,0.003752345,0.082551595,0.173858662,41324,52659
12939,204,1,0,0,0,0,43472,55314
12941,1374,0.938136827,0.00727802,0,0.015283843,0.03930131,72361,108711
12942,724,0.925414365,0,0,0.037292818,0.037292818,42188,55081
12943,216,0.884259259,0,0,0.083333333,0.032407407,51250,82568
12944,3959,0.951755494,0.008588027,0.017428644,0.020459712,0.001768123,48869,64287
12945,442,1,0,0,0,0,65714,80064
12946,5370,0.915642458,0.037243948,0,0.025512104,0.02160149,47091,66831
12950,978,0.885480573,0.013292434,0.04192229,0.018404908,0.040899796,38977,53550
12952,422,0.985781991,0,0,0.014218009,0,40441,50776
12953,15780,0.788656527,0.161406844,0.003105196,0.011977186,0.034854246,50378,59763
12955,389,0.971722365,0.005141388,0,0.023136247,0,60078,58537
12956,1142,0.891418564,0.07530648,0,0.016637478,0.016637478,50000,55053
12957,1703,0.933059307,0.005284792,0.002348796,0.036406342,0.022900763,31368,42415
12958,1703,0.985907223,0,0,0.007633588,0.00645919,34405,46220
12959,1659,0.953586498,0.016274864,0.012055455,0,0.018083183,51520,59442
12960,1388,0.955331412,0,0,0.044668588,0,53603,66031
12961,255,1,0,0,0,0,64000,57078
12962,5977,0.963024929,0.00501924,0.013719257,0.009871173,0.008365401,68694,80847
12964,147,0.965986395,0,0,0.034013605,0,92188,118431
12965,418,1,0,0,0,0,32500,41818
12966,3537,0.971162002,0.002544529,0.000848176,0.008481764,0.016963528,47019,52335
12967,1216,0.942434211,0.014802632,0,0.039473684,0.003289474,49444,52025
12969,521,0.973128599,0,0.005758157,0,0.021113244,35000,49471
12970,976,0.858606557,0.085040984,0.024590164,0.031762295,0,53250,54202
12972,6316,0.921469284,0.020107663,0.021690944,0.023115896,0.013616213,66260,85683
12973,232,1,0,0,0,0,53929,51381
12974,1410,0.910638298,0.018439716,0.003546099,0.063829787,0.003546099,34492,51941
12975,384,0.794270833,0,0.153645833,0.052083333,0,50714,59316
12976,111,1,0,0,0,0,45074,42990
12977,1803,0.282861897,0.48807543,0.011092623,0.032168608,0.185801442,N/A,N/A
12978,325,1,0,0,0,0,73571,70863
12979,2472,0.975728155,0.013754045,0.007686084,0.002831715,0,60139,69791
12980,1236,0.988673139,0.000809061,0,0.010517799,0,38629,48661
12981,2497,0.982779335,0.000400481,0,0.011213456,0.005606728,55923,65396
12983,7881,0.957238929,0.011419871,0.004314173,0.022078416,0.004948611,47329,61998
12985,1069,0.904583723,0.069223573,0,0.026192703,0,42917,60413
12986,6120,0.96748366,0.02124183,0.001960784,0.002941176,0.006372549,55221,62649
12987,291,0.865979381,0,0,0.134020619,0,38125,52420
12989,1069,0.99251637,0.001870907,0,0.005612722,0,55417,72879
12992,4612,0.981352992,0.000216826,0.007805724,0.006287944,0.004336513,52888,59468
12993,1691,0.83205204,0.001182732,0.004139562,0.117090479,0.045535186,44000,55969
12996,1720,0.925,0.005232558,0,0.061046512,0.00872093,43198,50518
12997,1205,0.965145228,0.001659751,0.00746888,0.025726141,0,53158,60947
12998,583,0.74271012,0.046312178,0,0.210977702,0,34256,37265
13020,154,0.753246753,0.11038961,0.058441558,0.077922078,0,33875,43249
13021,39208,0.921929198,0.043843093,0.0086717,0.020786574,0.004769435,46296,60172
13024,1666,0.258703481,0.62785114,0.003601441,0.010204082,0.099639856,N/A,N/A
13026,1707,0.964264792,0.011130639,0.001757469,0.002929115,0.019917985,71359,79155
13027,31466,0.931481599,0.01801945,0.019099981,0.02571029,0.00568868,67225,83378
13028,1400,0.935714286,0,0,0,0.064285714,40592,63857
13029,7205,0.941151978,0.016238723,0.019847328,0.022761971,0,68010,75379
13030,3259,0.993863148,0.00122737,0.001841056,0.002761583,0.000306843,55938,63326
13031,15120,0.960978836,0.013690476,0.015674603,0.006283069,0.003373016,69877,85871
13032,13724,0.95271058,0.01413582,0.001311571,0.023899738,0.007942291,53314,62911
13033,4432,0.954196751,0.032716606,0,0.009927798,0.003158845,56292,66793
13034,1885,0.961803714,0.001591512,0,0.031299735,0.00530504,58466,73616
13035,8422,0.96746616,0.01733555,0.004749466,0.004155782,0.006293042,65556,91349
13036,8643,0.979752401,0.000809904,0,0.00821474,0.011222955,56056,63504
13037,8611,0.993148299,0.000696783,0,0.001393566,0.004761352,62214,68036
13039,17821,0.9425397,0.018629707,0.019415297,0.015038438,0.004376859,74561,86523
13040,2415,0.979710145,0.002898551,0,0.008281573,0.009109731,46250,57458
13041,10919,0.940837073,0.020148365,0.023628537,0.011264768,0.004121257,77708,87136
13042,2149,0.979525361,0,0.00511866,0.01535598,0,52788,54751
13044,2482,0.958098308,0,0.007252216,0.034649476,0,59286,71984
13045,30031,0.930838134,0.023442443,0.011188439,0.02197729,0.012553695,43985,56933
13051,13,1,0,0,0,0,N/A,N/A
13052,1666,0.953781513,0.019807923,0.018607443,0.006002401,0.00180072,52546,60638
13053,3997,0.959219415,0.022516888,0.00525394,0.013009757,0,60799,75749
13054,1388,1,0,0,0,0,45833,53147
13057,15196,0.923664122,0.029218215,0.014938142,0.0174388,0.014740721,55705,62881
13060,2418,0.991728701,0.000413565,0.00082713,0.003308519,0.003722084,54481,62628
13061,1213,0.995053586,0.004946414,0,0,0,66250,76402
13062,277,1,0,0,0,0,48464,52462
13063,2000,0.9165,0,0.0095,0.018,0.056,76618,86264
13064,11,1,0,0,0,0,69167,116525
13066,11550,0.941212121,0.009264069,0.036277056,0.003030303,0.01021645,83295,114599
13068,5693,0.952397681,0.02160548,0.007377481,0.011768839,0.006850518,66480,72198
13069,24791,0.969061353,0.004598443,0.003025291,0.006131257,0.017183655,43312,57320
13071,889,0.98087739,0.006749156,0,0.005624297,0.006749156,64191,65115
13072,1008,0.913690476,0.0625,0,0.003968254,0.01984127,46563,53850
13073,6382,0.983077405,0.005014102,0.002820432,0.006424318,0.002663742,50561,58806
13074,4519,0.967470679,0.011506971,0.010621819,0.009957955,0.000442576,49198,56009
13076,2465,0.980527383,0,0.014604462,0,0.004868154,61250,67707
13077,6530,0.959111792,0.012098009,0,0.012251149,0.016539051,55933,67844
13078,10314,0.832945511,0.049156486,0.069711072,0.036358348,0.011828583,83355,116725
13080,3924,0.976044852,0,0.003567788,0.010958206,0.009429154,72782,75475
13081,1175,0.970212766,0.001702128,0.003404255,0.013617021,0.01106383,52054,64520
13082,4535,0.976185226,0.002866593,0.009040794,0.001984564,0.009922822,59460,70628
13083,1662,0.972322503,0,0.012635379,0.013237064,0.001805054,43690,55358
13084,4428,0.925925926,0.003839205,0.025745257,0.019873532,0.024616079,65617,73331
13087,189,1,0,0,0,0,137188,112234
13088,21912,0.912924425,0.032493611,0.032265425,0.018117926,0.004198613,53395,62130
13090,30191,0.889503494,0.045510251,0.027955351,0.026829188,0.010201716,70376,78552
13092,2889,0.978193146,0.003461405,0.002769124,0.008999654,0.00657667,66213,69333
13101,2605,0.931285988,0.031861804,0,0.016506718,0.020345489,57279,62777
13102,308,1,0,0,0,0,43722,44400
13103,434,0.930875576,0.02764977,0,0.041474654,0,14158,20092
13104,16201,0.896981668,0.014875625,0.054194186,0.019443244,0.014505277,92194,120359
13108,6385,0.965857478,0.002975724,0.010806578,0.011433046,0.008927173,81149,95487
13110,2348,0.992759796,0,0.001703578,0.005536627,0,63696,78275
13111,1842,0.992942454,0,0,0.007057546,0,45573,53961
13112,1944,0.923353909,0,0.007201646,0.020576132,0.048868313,65313,74093
13113,292,0.914383562,0,0,0.065068493,0.020547945,59375,60092
13114,6695,0.982225541,0.000448096,0.001045556,0.014339059,0.001941748,50850,61877
13115,107,0.981308411,0.009345794,0,0,0.009345794,45833,49778
13116,3470,0.986455331,0.013544669,0,0,0,62926,73019
13117,161,0.98757764,0,0,0,0.01242236,55750,50069
13118,6207,0.885290801,0.079909779,0.002255518,0.012083132,0.02046077,57450,62934
13120,2189,0.704431247,0.055276382,0,0.06852444,0.171767931,50417,56526
13122,1052,0.994296578,0.001901141,0,0.003802281,0,47375,60838
13123,94,1,0,0,0,0,66333,58955
13124,104,1,0,0,0,0,46875,62957
13126,37440,0.936645299,0.022702991,0.0125,0.015304487,0.012847222,48062,61237
13131,3839,0.984631414,0,0,0.012763741,0.002604845,50613,59478
13132,3441,0.941296135,0.008137169,0,0.043882592,0.006684103,59577,70697
13134,33,0.696969697,0,0,0,0.303030303,38281,28856
13135,6932,0.963791114,0.01255049,0.005914599,0.017311021,0.000432776,53919,70102
13136,454,1,0,0,0,0,36458,45416
13138,30,1,0,0,0,0,N/A,N/A
13140,4178,0.98611776,0.005026328,0.001675443,0.003111537,0.004068933,44646,55538
13141,541,0.992606285,0,0,0,0.007393715,42917,53751
13142,6312,0.980513308,0.001108999,0.001267427,0.007446134,0.009664132,47453,61063
13143,2992,0.897393048,0.078542781,0,0.005013369,0.019050802,46034,52520
13144,1714,0.96966161,0.005834306,0,0.004084014,0.02042007,47625,55804
13145,1837,0.894937398,0.001088732,0.027762657,0.076211214,0,42692,51225
13146,2242,0.952274755,0.028545941,0,0.00044603,0.018733274,44286,51801
13147,1638,0.978632479,0.014652015,0,0.003052503,0.003663004,80139,85029
13148,10716,0.958286674,0.001119821,0.013157895,0.019970138,0.007465472,45591,57103
13152,8175,0.988623853,0,0.004036697,0.004281346,0.003058104,86378,126276
13153,208,1,0,0,0,0,95156,83053
13155,692,0.958092486,0,0,0.024566474,0.01734104,35750,48719
13156,2207,0.974626189,0.00362483,0.003171726,0.011327594,0.00724966,44167,53063
13157,726,0.993112948,0,0,0.004132231,0.002754821,38068,44612
13158,1737,0.991364421,0.002302821,0,0.004605642,0.001727116,51188,58583
13159,5384,0.955609212,0.009843982,0.013372957,0.011144131,0.010029718,71893,87363
13160,1960,0.958163265,0.015306122,0.002040816,0.009693878,0.014795918,63167,63618
13162,530,1,0,0,0,0,78750,73996
13163,334,1,0,0,0,0,66500,73892
13164,2559,0.935130911,0.008206331,0.005080109,0.029308324,0.022274326,77039,86165
13165,10776,0.976614699,0.009743875,0.001020787,0.010022272,0.002598367,45779,56177
13166,5529,0.967625249,0.006330259,0.003798155,0.020799421,0.001446916,55531,62756
13167,3202,0.963460337,0,0,0.032167395,0.004372267,54788,59688
13202,5352,0.280269058,0.566330344,0.070814649,0.040732436,0.041853513,14537,32691
13203,16230,0.58650647,0.259704251,0.062969809,0.043499692,0.047319778,26250,43441
13204,20375,0.596122699,0.273472393,0.013546012,0.063558282,0.053300613,26841,38345
13205,18790,0.327195317,0.555827568,0.022405535,0.062054284,0.032517296,31501,44502
13206,16415,0.763996345,0.13908011,0.01669205,0.039963448,0.040268048,40429,48596
13207,13573,0.529580785,0.422677374,0,0.034848596,0.012893244,40808,53845
13208,22401,0.625686353,0.149457613,0.140083032,0.063345386,0.021427615,31558,43821
13209,13305,0.950319429,0.015182262,0.007215333,0.016234498,0.011048478,50988,60342
13210,27440,0.640524781,0.176166181,0.107798834,0.044715743,0.030794461,24591,44868
13211,6931,0.898860193,0.048045015,0.013995095,0.018612033,0.020487664,46372,53218
13212,20535,0.936303871,0.031701972,0.002288775,0.023277331,0.00642805,51997,62195
13214,8690,0.773993096,0.118411968,0.04556962,0.052934407,0.009090909,62386,82568
13215,15582,0.931908613,0.02823771,0.008022077,0.015017328,0.016814273,77905,95807
13219,15166,0.967229329,0.014835817,0.002901226,0.006000264,0.009033364,59945,71408
13224,9079,0.560744575,0.363366009,0.029628814,0.024562176,0.021698425,54196,72030
13290,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13301,223,1,0,0,0,0,66944,83220
13302,1637,0.971288943,0,0.007941356,0.017715333,0.003054368,39896,53172
13303,1099,0.975432211,0.001819836,0,0.020018198,0.002729754,60000,72171
13304,1505,0.958139535,0.001328904,0.010631229,0.023255814,0.006644518,74408,84953
13305,371,1,0,0,0,0,76375,81581
13308,3415,0.997364568,0.002635432,0,0,0,41128,49722
13309,5920,0.965033784,0.006418919,0.009966216,0.015878378,0.002702703,52542,60147
13310,598,0.959866221,0,0,0.040133779,0,83625,83938
13312,320,0.91875,0.08125,0,0,0,41250,65913
13313,486,0.991769547,0,0,0.008230453,0,38125,42663
13314,549,1,0,0,0,0,42639,53079
13315,1464,0.968579235,0.003415301,0.004781421,0.006830601,0.016393443,58142,63288
13316,6897,0.976221546,0.003044802,0.005654632,0.011889227,0.003189793,50027,58960
13317,3747,0.957032293,0.013344009,0.004270083,0.01627969,0.009073926,50065,62400
13318,1244,0.975080386,0.008038585,0.000803859,0.013665595,0.002411576,48750,58194
13319,1131,1,0,0,0,0,42344,80622
13320,2035,0.967076167,0.005896806,0.011302211,0.015724816,0,44464,58028
13321,1020,1,0,0,0,0,50841,57346
13322,1052,0.979087452,0.001901141,0,0.019011407,0,48125,51003
13323,11452,0.933199441,0.018337408,0.030911631,0.010391198,0.007160321,62681,85339
13324,2291,0.96420777,0.007856831,0,0.011348756,0.016586643,37055,49383
13325,1011,0.992087043,0,0,0.002967359,0.004945598,51576,66885
13326,5456,0.950146628,0.012280059,0.019428152,0.010080645,0.008064516,57375,80070
13327,1822,0.98079034,0.004939627,0,0.012623491,0.001646542,41302,50760
13328,1267,0.99605367,0,0.002367798,0,0.001578532,59265,72735
13329,3853,0.963924215,0.007786141,0.011419673,0.014274591,0.00259538,39444,47930
13331,164,1,0,0,0,0,72813,87116
13332,2572,0.961897356,0.006998445,0.008553655,0.01244168,0.010108865,41782,50676
13333,59,1,0,0,0,0,52083,44585
13334,1257,0.997613365,0,0,0.002386635,0,67500,79360
13335,1721,0.93201627,0.027309704,0.031958164,0.008715863,0,52083,60662
13337,753,0.953519256,0,0.018592297,0.027888446,0,45403,66904
13338,1033,0.969022265,0,0.009680542,0,0.021297193,50625,55399
13339,6781,0.966081699,0.001474709,0.007815956,0.024037753,0.000589883,40963,55115
13340,7981,0.961784238,0.021175291,0.002255356,0.008019045,0.006766069,48671,58208
13341,149,0.912751678,0.087248322,0,0,0,42679,59060
13342,199,1,0,0,0,0,70536,69825
13343,1622,0.964241677,0.014180025,0,0.021578298,0,45417,63742
13345,252,1,0,0,0,0,30733,47392
13346,6648,0.874398315,0.063628159,0.037755716,0.019404332,0.004813478,63469,80833
13348,1179,0.960135708,0,0,0.019508058,0.020356234,51641,68094
13350,10113,0.94917433,0.019677643,0.014832394,0.015227924,0.001087709,37665,48876
13352,253,1,0,0,0,0,60078,52603
13353,37,1,0,0,0,0,33929,37195
13354,3235,0.949304482,0.01236476,0.001854714,0.020710974,0.01576507,69199,77433
13355,860,0.979069767,0,0,0.020930233,0,36250,37147
13357,11199,0.97723011,0.004286097,0.001339405,0.007054201,0.010090187,44500,54332
13360,525,0.998095238,0.001904762,0,0,0,50250,63173
13361,1012,0.97826087,0.011857708,0,0,0.009881423,53355,60636
13362,148,1,0,0,0,0,93906,79225
13363,2470,0.949797571,0.018623482,0.00242915,0.020647773,0.008502024,61574,72331
13364,162,1,0,0,0,0,19318,32001
13365,8978,0.962686567,0.014702606,0.003230118,0.006237469,0.013143239,43425,53744
13367,8806,0.969225528,0.003406768,0.010106745,0.006018624,0.011242335,47716,57610
13368,1402,0.955064194,0.039229672,0,0.005706134,0,46827,55348
13402,1587,0.984877127,0.011342155,0.00063012,0.003150599,0,43387,48547
13403,7605,0.667324129,0.199605523,0.021433268,0.055095332,0.056541749,64890,78606
13404,242,0.859504132,0.074380165,0,0.041322314,0.024793388,52583,47633
13406,757,0.996036988,0,0,0.003963012,0,53203,61481
13407,5338,0.987448483,0.001498689,0.002810041,0.006931435,0.001311353,45692,55604
13408,3712,0.821390086,0.133081897,0.018318966,0.006196121,0.021012931,41548,52394
13409,2801,0.918243484,0.000357015,0.000714031,0.031060336,0.049625134,56008,63737
13410,274,0.989051095,0,0.010948905,0,0,22813,39097
13411,3732,0.984190782,0.000535906,0.00562701,0.009110397,0.000535906,43183,52494
13413,15769,0.93569662,0.019214915,0.037161519,0.002346376,0.005580569,64366,90001
13415,55,1,0,0,0,0,70625,58077
13416,2223,0.976608187,0.002699055,0,0.020692758,0,55268,62068
13417,3329,0.9588465,0.026434365,0.002703515,0.01201562,0,34758,45919
13418,184,1,0,0,0,0,43750,63202
13420,1271,0.989771833,0,0,0.002360346,0.007867821,60438,81197
13421,14501,0.954072133,0.008413213,0.008826977,0.017860837,0.01082684,47109,60237
13424,2641,0.914804998,0.05528209,0.001514578,0.020825445,0.007572889,59965,69634
13425,2374,0.98820556,0.00126369,0.00126369,0.00505476,0.0042123,44280,64202
13428,1649,0.978775015,0.001212856,0,0.020012129,0,46250,59786
13431,2136,0.956928839,0.004681648,0,0.0332397,0.005149813,57279,64632
13433,1879,0.975518893,0.004789782,0.001596594,0.004789782,0.013304949,35577,42525
